"Date","BTC","ETH"
"Oct-15-2022",25613.57601374,1712.3306772
"Oct-14-2022",25796.57903108,1744.16980166
"Oct-13-2022",26051.5225555059,1731.44109631607
"Oct-12-2022",25752.1531517736,1740.59755884086
"Oct-11-2022",25601.01701872,1719.7795615
"Oct-10-2022",25721.7697600099,1735.41526270429
"Oct-09-2022",26126.32164142,1777.31118708
"Oct-08-2022",26078.8383141,1767.78739566
"Oct-07-2022",26256.2965725707,1790.49541163607
"Oct-06-2022",26814.3998819663,1825.02593078697
"Oct-05-2022",27110.63763122,1827.90338016
"Oct-04-2022",27340.6596892,1842.32597406
"Oct-03-2022",26360.28341518,1787.7040038
"Oct-02-2022",25587.3173128581,1725.41615412977
"Oct-01-2022",25950.01206798,1773.68924018
"Sep-30-2022",26144.1627190982,1797.42293637669
"Sep-29-2022",26337.3642167902,1808.84773441774
"Sep-28-2022",26076.7928167952,1808.70889678079
"Sep-27-2022",25672.1765743014,1804.88417401065
"Sep-26-2022",25860.73258912,1811.56731756
"Sep-25-2022",25289.84816072,1772.0171898
"Sep-24-2022",25448.0369928586,1804.43650949675
"Sep-23-2022",25870.4320911659,1800.38273526339
"Sep-22-2022",26116.640166996,1810.78922789865
"Sep-21-2022",24870.1471086905,1694.60667276213
"Sep-20-2022",25369.3561121,1798.02893842
"Sep-19-2022",26314.9157233216,1878.49766183845
"Sep-18-2022",26068.8689306227,1820.03744221365
"Sep-17-2022",27050.1976295376,2008.68237410725
"Sep-16-2022",26556.3756954489,1944.71767052673
"Sep-15-2022",26430.18235286,2005.65581788
"Sep-14-2022",27222.3618021026,2224.89890082063
"Sep-13-2022",27115.7299393603,2140.66214381134
"Sep-12-2022",30093.8671031213,2337.9453413008
"Sep-11-2022",29289.3819303562,2398.85664786851
"Sep-10-2022",29117.6625168,2417.3508073
"Sep-09-2022",28726.4154593528,2336.1306771105
"Sep-08-2022",25967.82070168,2223.7335835
"Sep-07-2022",25909.8630395948,2215.03350504339
"Sep-06-2022",25287.1724458569,2122.4386267203
"Sep-05-2022",26626.0425905201,2200.87177935977
"Sep-04-2022",26850.8091481385,2141.48125595007
"Sep-03-2022",26661.9322758491,2112.83061199922
"Sep-02-2022",26786.60813972,2138.5825461
"Sep-01-2022",27079.69992728,2158.14979666
"Aug-31-2022",26947.10629182,2112.78842346
"Aug-30-2022",26572.23337626,2070.26963
"Aug-29-2022",27261.5470344721,2107.17554561422
"Aug-28-2022",26355.37332142,1944.89327318
"Aug-27-2022",26951.9768661,2032.91511852
"Aug-26-2022",27173.6950679433,2055.59937909368
"Aug-25-2022",29023.0050686732,2291.48085323331
"Aug-24-2022",28736.4484828224,2234.26196265514
"Aug-23-2022",28921.9830501737,2241.75603319797
"Aug-22-2022",28790.929167,2189.943756
"Aug-21-2022",28921.4124707692,2182.4944098863
"Aug-20-2022",28447.8537091455,2129.38081035565
"Aug-19-2022",28014.1015648641,2173.96196668059
"Aug-18-2022",31193.75414584,2484.25863114
"Aug-17-2022",31335.6666447797,2479.59536144227
"Aug-16-2022",32112.5966541141,2546.6147274398
"Aug-15-2022",32457.86738194,2582.5657572
"Aug-14-2022",32694.9795160381,2624.14904090637
"Aug-13-2022",32836.0815539283,2684.65909216956
"Aug-12-2022",32793.0198596,2652.92777178
"Aug-11-2022",32165.33195876,2551.21377082
"Aug-10-2022",32180.422888348,2508.083765656
"Aug-09-2022",31129.9233242762,2306.7216408031
"Aug-08-2022",31982.490111,2401.4993288
"Aug-07-2022",31146.0581896597,2293.43510683387
"Aug-06-2022",30833.74391526,2281.79038802
"Aug-05-2022",31220.1065786326,2326.65813945317
"Aug-04-2022",30426.6659899235,2176.02157072748
"Aug-03-2022",30664.30011216,2184.79426022
"Aug-02-2022",30867.9742878857,2208.26699536971
"Aug-01-2022",31335.4430892653,2207.3244051995
"Jul-31-2022",31339.25626832,2273.21909672
"Jul-30-2022",31779.9033552877,2297.39504939147
"Jul-29-2022",31919.74070428,2341.2045657
"Jul-28-2022",32055.1554697251,2334.70203741787
"Jul-27-2022",30840.1424731551,2219.91374905283
"Jul-26-2022",28506.0666307729,1951.32721864705
"Jul-25-2022",28685.85614466,1963.77027704
"Jul-24-2022",30379.9748126479,2164.91900592265
"Jul-23-2022",30205.9425680637,2100.64046605439
"Jul-22-2022",30514.798457,2083.57546254
"Jul-21-2022",31158.6736175,2135.88446786
"Jul-20-2022",31245.35663964,2057.96495762
"Jul-19-2022",31464.15328342,2092.45981802
"Jul-18-2022",30163.8971763852,2124.46568802799
"Jul-17-2022",27918.2305142577,1813.61910270957
"Jul-16-2022",28486.4391990487,1833.18699405064
"Jul-15-2022",28001.4487461106,1670.75542168696
"Jul-14-2022",27673.76562236,1613.57539486
"Jul-13-2022",27135.57079376,1508.67725294
"Jul-12-2022",25960.8851179348,1399.83780963072
"Jul-11-2022",26873.6423569982,1481.43434499548
"Jul-10-2022",28036.8609765854,1582.99646178921
"Jul-09-2022",29024.9634579346,1660.79290725144
"Jul-08-2022",29305.0147005348,1665.76979597304
"Jul-07-2022",29098.1204409675,1673.99289535569
"Jul-06-2022",27633.4392853321,1607.86913945366
"Jul-05-2022",27133.9705616677,1531.25338075559
"Jul-04-2022",27227.63854668,1556.80243576
"Jul-03-2022",25956.6034871,1455.92950074
"Jul-02-2022",25871.1580543434,1442.01815331203
"Jul-01-2022",25991.5915897087,1440.5033859712
"Jun-30-2022",26637.6704570176,1440.73546080447
"Jun-29-2022",27019.925504,1480.12254676
"Jun-28-2022",27278.45656536,1542.7773218
"Jun-27-2022",27869.27628628,1616.66934
"Jun-26-2022",28267.47255046,1619.0176574
"Jun-25-2022",28900.2610681158,1683.381009085
"Jun-24-2022",28603.9473568809,1669.33728188976
"Jun-23-2022",28329.24190096,1545.0779201
"Jun-22-2022",26851.8112374916,1418.80623180929
"Jun-21-2022",27878.6318990838,1519.9048184631
"Jun-20-2022",27788.37923862,1534.63993826
"Jun-19-2022",27629.90020934,1520.93985186
"Jun-18-2022",25549.88566702,1343.97229252
"Jun-17-2022",27513.3739309,1467.73453398
"Jun-16-2022",27399.75461938,1440.76894104
"Jun-15-2022",30231.8520556561,1662.0054315528
"Jun-14-2022",29854.030063,1638.66596322
"Jun-13-2022",30256.73141348,1627.98857936
"Jun-12-2022",35896.4972019163,1953.36341390749
"Jun-11-2022",38175.24626058,2069.39630326
"Jun-10-2022",39092.7394476048,2253.30508369364
"Jun-09-2022",40476.15621353,2420.48048710298
"Jun-08-2022",40600.9542047391,2424.33599391523
"Jun-07-2022",41929.72361864,2458.81521028
"Jun-06-2022",42164.0894567893,2515.50321770723
"Jun-05-2022",40203.9605838386,2440.25174789893
"Jun-04-2022",40111.0291052684,2449.81782295687
"Jun-03-2022",39946.3415259924,2404.62201466414
"Jun-02-2022",40919.4173205195,2487.19527266145
"Jun-01-2022",40042.9398877461,2469.59714739377
"May-31-2022",42816.579977884,2640.38166570253
"May-30-2022",42638.0636539,2704.38710828
"May-29-2022",39580.94233522,2456.13863924
"May-28-2022",39045.0584132763,2443.86030182371
"May-27-2022",38452.8229860915,2330.55058081208
"May-26-2022",39457.1350130995,2447.43059646631
"May-25-2022",39731.2368474531,2632.12469229821
"May-24-2022",39887.94175366,2673.47454088
"May-23-2022",39135.1478564978,2678.73672500747
"May-22-2022",40818.0339534168,2776.5052837641
"May-21-2022",39586.6705896477,2688.84563166261
"May-20-2022",39296.3870374324,2669.23696613483
"May-19-2022",40831.8647735434,2743.70361761449
"May-18-2022",38659.39887238,2597.35961914
"May-17-2022",40934.4176221406,2832.93052517855
"May-16-2022",40165.4328423641,2732.0586857384
"May-15-2022",42118.8477424655,2892.98247909723
"May-14-2022",40492.37916152,2772.01031536
"May-13-2022",39317.8553768,2700.56877376
"May-12-2022",39156.59788612,2645.32537984
"May-11-2022",38961.01302236,2792.30168646
"May-10-2022",41703.40617586,3153.24089366
"May-09-2022",40815.108161855,3035.20826016541
"May-08-2022",45613.4682452408,3379.1955992965
"May-07-2022",47789.7565288,3555.30926036
"May-06-2022",48435.64382228,3629.10503384
"May-05-2022",49155.72665432,3700.55625368
"May-04-2022",53363.4414479247,3957.45521615392
"May-03-2022",50719.7573270671,3746.08798513913
"May-02-2022",51756.9552711389,3844.75395152588
"May-01-2022",51707.4677548,3806.48714446
"Apr-30-2022",50623.1808179415,3679.64733864627
"Apr-29-2022",51875.3723373133,3787.58819543635
"Apr-28-2022",53431.86746612,3949.99232342
"Apr-27-2022",52757.7520825715,3889.52299090959
"Apr-26-2022",51115.5523167715,3773.33479335489
"Apr-25-2022",54406.864939104,4049.9941415321
"Apr-24-2022",53069.0119274395,3936.57116849052
"Apr-23-2022",52987.73236042,3955.85948758
"Apr-22-2022",53442.10422122,3995.44953808
"Apr-21-2022",54478.78298434,4025.0247609
"Apr-20-2022",55600.8216246485,4144.94257630497
"Apr-19-2022",55790.2393477,4182.35409592
"Apr-18-2022",54879.21129262,4119.71235962
"Apr-17-2022",53335.16773442,4030.11699376
"Apr-16-2022",54287.54781736,4118.94025114
"Apr-15-2022",54518.2343134,4096.09046418
"Apr-14-2022",53646.6414115925,4067.15606603214
"Apr-13-2022",55327.33665602,4199.51415312
"Apr-12-2022",53995.4589685331,4089.14701513038
"Apr-11-2022",53038.0093946418,4014.4721105555
"Apr-10-2022",56782.75038722,4392.91406654362
"Apr-09-2022",57516.5855467037,4390.76569153728
"Apr-08-2022",56837.38553064,4297.4443655
"Apr-07-2022",58446.0508604534,4353.3119970025
"Apr-06-2022",57986.7978697782,4267.77535544019
"Apr-05-2022",61259.9489908847,4592.18367070692
"Apr-04-2022",62647.2515112765,4734.25017079146
"Apr-03-2022",62412.1425219288,4732.82623013464
"Apr-02-2022",61626.1361543763,4627.78277866756
"Apr-01-2022",62143.7165975924,4640.93119910401
"Mar-31-2022",61215.9788295962,4418.64283722372
"Mar-30-2022",63312.4374866654,4556.37652058865
"Mar-29-2022",63847.7063685164,4581.54759217294
"Mar-28-2022",63027.1468710119,4477.5064427477
"Mar-27-2022",62965.9836218278,4423.05630964748
"Mar-26-2022",59861.5508556191,4232.37573533572
"Mar-25-2022",59635.6783838996,4180.48702932907
"Mar-24-2022",59076.0994503214,4184.31917685339
"Mar-23-2022",57701.0996004712,4076.11797278532
"Mar-22-2022",56962.8195783654,3999.16108956434
"Mar-21-2022",55181.8745349022,3897.64504395896
"Mar-20-2022",55451.0082825855,3853.85961332946
"Mar-19-2022",56679.8457505164,3960.13027940165
"Mar-18-2022",56143.3333538618,3960.05047452639
"Mar-17-2022",55056.04626028,3793.38322933132
"Mar-16-2022",55310.1736227077,3735.88937850247
"Mar-15-2022",52829.7709641572,3527.07328040069
"Mar-14-2022",53229.008551499,3492.86298189678
"Mar-13-2022",50843.4933300715,3388.84571786961
"Mar-12-2022",52257.1004426526,3473.46690970236
"Mar-11-2022",52114.6957166867,3447.42390571071
"Mar-10-2022",53043.9480352319,3512.14263321713
"Mar-09-2022",56395.9987979677,3679.35566412774
"Mar-08-2022",52053.9031642713,3475.36579194691
"Mar-07-2022",51068.6843891521,3364.7534390298
"Mar-06-2022",51597.3660114123,3448.82455509698
"Mar-05-2022",52973.8634004971,3599.6826038884
"Mar-04-2022",52585.1609925493,3530.71294004062
"Mar-03-2022",57062.4775092153,3835.43731256064
"Mar-02-2022",59062.1005723401,3971.07836223808
"Mar-01-2022",59628.53886704,4005.97448966
"Feb-28-2022",58044.09336154,3949.41633372
"Feb-27-2022",50695.809242323,3543.19515901858
"Feb-26-2022",52468.87815026,3743.33582194
"Feb-25-2022",52718.8206567611,3724.0964804911
"Feb-24-2022",51477.7062389243,3493.43237838699
"Feb-23-2022",50121.8391418826,3496.16672809644
"Feb-22-2022",51486.68277038,3554.99794364
"Feb-21-2022",49739.6390125435,3459.66845512557
"Feb-20-2022",51704.4551301616,3544.72937273183
"Feb-19-2022",53919.3025188483,3722.67769528479
"Feb-18-2022",53736.0563644242,3751.03216852393
"Feb-17-2022",54428.05758104,3877.1580562
"Feb-16-2022",59141.72393272,4207.21332746
"Feb-15-2022",59954.7228423,4274.53637468
"Feb-14-2022",57256.1209053648,3945.46711856465
"Feb-13-2022",56772.97738112,3885.19610336
"Feb-12-2022",56626.24114862,3914.24103928
"Feb-11-2022",56964.04075934,3942.60083646
"Feb-10-2022",58505.468797809,4135.04798001364
"Feb-09-2022",59526.43746764,4354.51681236
"Feb-08-2022",59255.5521072761,4197.93364546362
"Feb-07-2022",59018.4424817141,4232.24035565224
"Feb-06-2022",56978.0468427342,4102.3759667075
"Feb-05-2022",55596.18431796,4057.02599588
"Feb-04-2022",55990.7158340768,4016.36240803233
"Feb-03-2022",49772.741876,3593.0244207
"Feb-02-2022",49514.8187963,3600.30165066
"Feb-01-2022",52103.83778886,3763.19368854
"Jan-31-2022",51714.0707822369,3615.24216671002
"Jan-30-2022",50995.3710838,3506.05105136
"Jan-29-2022",51256.79728312,3492.83030668
"Jan-28-2022",50790.22452218,3427.46777516
"Jan-27-2022",50006.7164823785,3264.6048705923
"Jan-26-2022",49433.6667587035,3317.75581367513
"Jan-25-2022",49666.3498259193,3312.25101440857
"Jan-24-2022",49340.09484118,3290.7870996
"Jan-23-2022",48701.90188292,3409.32793058
"Jan-22-2022",47068.4193334328,3234.29247696599
"Jan-21-2022",48929.7779256,3431.1934943
"Jan-20-2022",54673.9156800149,4051.07302927555
"Jan-19-2022",56021.5496562816,4168.34758545919
"Jan-18-2022",56929.74107678,4259.12283654
"Jan-17-2022",56723.9080439734,4321.48252267037
"Jan-16-2022",57941.3069926676,4509.3784848892
"Jan-15-2022",57995.9225166717,4478.65162185403
"Jan-14-2022",57892.9822681097,4455.63877594491
"Jan-13-2022",57236.47998926,4376.9054043
"Jan-12-2022",59010.4162934,4535.73916796
"Jan-11-2022",57362.79029624,4352.53142896
"Jan-10-2022",56169.03477328,4147.35045582
"Jan-09-2022",56296.3070605628,4253.59898787298
"Jan-08-2022",56124.2885005353,4166.5165978213
"Jan-07-2022",55801.67270964,4297.71105478
"Jan-06-2022",57960.64563947,4597.15564350315
"Jan-05-2022",58512.66051202,4789.64120778
"Jan-04-2022",61677.8906724379,5104.94278448091
"Jan-03-2022",62403.6058932,5067.94545114
"Jan-02-2022",63598.98440324,5161.47784438
"Jan-01-2022",63909.31609348,5072.45080628
"Dec-31-2021",62243.1132445239,4962.26371639025
"Dec-30-2021",63393.82856664,5005.94368846
"Dec-29-2021",62382.0404503561,4891.68074122575
"Dec-28-2021",64034.84958728,5127.15477274
"Dec-27-2021",68083.9604562744,5437.06734913628
"Dec-26-2021",68285.3315845017,5479.51226032463
"Dec-25-2021",68056.8207882366,5524.18678691653
"Dec-24-2021",68247.62521434,5442.13658846
"Dec-23-2021",68279.5849572184,5524.8557902629
"Dec-22-2021",65393.3218270761,5360.75553077022
"Dec-21-2021",65783.6821499,5413.31626836
"Dec-20-2021",63013.9830387561,5290.95444640844
"Dec-19-2021",62755.98832646,5275.8068935
"Dec-18-2021",63004.0229916887,5324.64537738867
"Dec-17-2021",62243.6207568916,5228.69429447947
"Dec-16-2021",64130.65878648,5340.822487
"Dec-15-2021",65579.81029314,5394.02417554
"Dec-14-2021",65052.9564404842,5199.12002832394
"Dec-13-2021",62835.46966268,5099.29165746
"Dec-12-2021",67367.2603264371,5565.74919941513
"Dec-11-2021",66250.7340250333,5500.00303819126
"Dec-10-2021",63301.51092694,5267.02899866
"Dec-09-2021",64299.7993293466,5583.08663659867
"Dec-08-2021",67843.4098346178,5964.04949774476
"Dec-07-2021",67962.6815822407,5788.26259420195
"Dec-06-2021",67818.9857521405,5845.23337469852
"Dec-05-2021",66158.71784808,5635.74453728
"Dec-04-2021",65884.7705272493,5507.94529366072
"Dec-03-2021",72195.20389224,5711.05670278
"Dec-02-2021",75820.5001631248,6076.22164046738
"Dec-01-2021",76852.0534639,6165.79579902
"Nov-30-2021",76659.8949025521,6239.30012832647
"Nov-29-2021",77797.5835551991,5984.73344583298
"Nov-28-2021",76832.6819831363,5781.30901386047
"Nov-27-2021",73242.03058729,5487.51685841402
"Nov-26-2021",72134.6132615908,5441.49889456395
"Nov-25-2021",79182.8576287398,6082.91823118392
"Nov-24-2021",76758.47173852,5735.95827662
"Nov-23-2021",77523.4134046977,5854.15877868908
"Nov-22-2021",75771.9148329,5518.08173774
"Nov-21-2021",78879.1242828995,5759.40874615439
"Nov-20-2021",80403.8252069213,5944.22517175566
"Nov-19-2021",78026.6283906375,5772.20011177146
"Nov-18-2021",76282.37088472,5370.60834596
"Nov-17-2021",81107.58285058,5769.37481978
"Nov-16-2021",80907.3959837,5686.20956904
"Nov-15-2021",85646.737732476,6150.84715617165
"Nov-14-2021",87715.8339912659,6224.66620537048
"Nov-13-2021",86661.9768310313,6261.49331202502
"Nov-12-2021",86452.7117996311,6287.77147914486
"Nov-11-2021",87104.6452777254,6354.3438001004
